,Feature,Info,Feature start,Feature end,Feature size,Rloops count,Average coverage all Rloops - overlapping,Average coverage all Rloops - non-overlapping,Overall coverage of Rloops - overlapping,Overall coverage of Rloops - non-overlapping
5001,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003873175.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873175.1), ",2699749,2700111,362,1,36.46408839779006,36.46408839779006,36.46408839779006,36.46408839779006
5007,CDS,"product (dehydratase), transl_table (11), protein_id (ref|WP_003873178.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873178.1), ",2702104,2703303,1199,1,22.43536280233528,22.43536280233528,22.43536280233528,22.43536280233528
5019,CDS,"product (phosphotransferase), transl_table (11), protein_id (ref|WP_010949592.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010949592.1), ",2707935,2709011,1076,2,12.26765799256506,12.26765799256506,12.26765799256506,12.26765799256506
5023,CDS,"product (ATP-binding cassette domain-containing protein), transl_table (11), protein_id (ref|WP_003873186.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009975756.1), ",2710823,2713432,2609,1,15.3315446531238,15.3315446531238,15.3315446531238,15.3315446531238
5027,CDS,"product (IS5/IS1182 family transposase), transl_table (11), pseudo, note (frameshifted), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011896245.1), ",2714376,2715924,1548,2,21.38242894056848,20.93023255813954,21.38242894056847,21.38242894056847
5035,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003877371.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003877371.1), ",2717489,2717881,392,2,70.66326530612244,52.93367346938776,70.66326530612245,70.66326530612245
5041,CDS,"product (ribonuclease PH), EC_number (2.7.7.56), transl_table (11), protein_id (ref|WP_003873193.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_215856.1), ",2719336,2720115,779,1,22.0795892169448,22.0795892169448,22.0795892169448,22.0795892169448
5043,CDS,"product (MBL fold metallo-hydrolase), transl_table (11), protein_id (ref|WP_003877370.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003877370.1), ",2720149,2720976,827,2,43.409915356711,20.85852478839178,43.409915356711,43.409915356711
5049,CDS,"product (P1 family peptidase), transl_table (11), protein_id (ref|WP_010949597.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010949597.1), ",2722550,2723593,1043,3,34.70757430488975,26.90955576861617,34.70757430488974,34.70757430488974
5059,CDS,"product (alpha-glucan family phosphorylase), transl_table (11), protein_id (ref|WP_003873202.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_007169290.1), ",2727965,2730580,2615,1,6.309751434034416,6.309751434034416,6.309751434034417,6.309751434034417
5093,rRNA,"product (23S ribosomal RNA), ",2747880,2751002,3122,3,8.295964125560538,5.48793508434764,8.295964125560538,8.295964125560538
5105,CDS,"product (F0F1 ATP synthase subunit beta), transl_table (11), pseudo, note (frameshifted), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014384076.1), ",2755965,2757423,1458,1,12.96296296296296,12.96296296296296,12.96296296296296,12.96296296296296
5123,CDS,"product (threonylcarbamoyl-AMP synthase), transl_table (11), protein_id (ref|WP_003873229.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009975706.1), ",2765028,2765687,659,1,21.85128983308043,21.85128983308043,21.85128983308043,21.85128983308043
5127,CDS,"product (peptide chain release factor 1), transl_table (11), protein_id (ref|WP_003873231.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_215815.1), ",2766596,2767669,1073,1,18.08014911463188,18.08014911463188,18.08014911463187,18.08014911463187
5131,CDS,"product (transcription termination factor Rho), transl_table (11), protein_id (ref|WP_003873233.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_301826.1), ",2768110,2769972,1862,1,6.981740064446831,6.981740064446831,6.981740064446831,6.981740064446831
5137,CDS,"product (threonine synthase), EC_number (4.2.3.1), transl_table (11), protein_id (ref|WP_003873235.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_215811.1), ",2771217,2772299,1082,1,12.1996303142329,12.1996303142329,12.1996303142329,12.1996303142329
5143,CDS,"product (arginine--tRNA ligase), EC_number (6.1.1.19), transl_table (11), protein_id (ref|WP_003877286.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003931011.1), ",2775040,2776692,1652,1,6.537530266343826,6.537530266343826,6.537530266343826,6.537530266343826
5149,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_010949611.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010949611.1), ",2777246,2778334,1088,2,28.30882352941176,27.84926470588236,28.30882352941176,28.30882352941176
5157,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_062908098.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_008254772.1), ",2780109,2780798,689,1,34.25253991291727,34.25253991291727,34.25253991291727,34.25253991291727
5161,CDS,"product (NUDIX hydrolase), transl_table (11), protein_id (ref|WP_042632842.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_007773855.1), ",2781271,2781840,569,1,50.26362038664324,50.26362038664324,50.26362038664323,50.26362038664323
5165,CDS,"product (potassium transporter TrkA), transl_table (11), protein_id (ref|WP_003873247.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873247.1), ",2782365,2784110,1745,1,10.83094555873926,10.83094555873926,10.83094555873926,10.83094555873926
5167,CDS,"product (hypothetical protein), transl_table (11), pseudo, note (frameshifted), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873248.1), ",2784135,2785008,873,1,15.92210767468499,15.92210767468499,15.92210767468499,15.92210767468499
5169,CDS,"product (LLM class flavin-dependent oxidoreductase), transl_table (11), protein_id (ref|WP_003873249.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873249.1), ",2785070,2785948,878,1,16.51480637813212,16.51480637813212,16.51480637813212,16.51480637813212
5173,CDS,"product (VOC family protein), transl_table (11), protein_id (ref|WP_003877279.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003877279.1), ",2786480,2786875,395,1,53.41772151898734,53.41772151898734,53.41772151898734,53.41772151898734
5181,CDS,"product (PaaI family thioesterase), transl_table (11), protein_id (ref|WP_003875595.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003875595.1), ",2790430,2790819,389,1,29.04884318766067,29.04884318766067,29.04884318766067,29.04884318766067
5185,CDS,"product (ABC transporter permease), transl_table (11), protein_id (ref|WP_003875593.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_215799.1), ",2791560,2792534,974,1,17.86447638603696,17.86447638603696,17.86447638603696,17.86447638603696
5189,CDS,"product (ABC transporter ATP-binding protein), transl_table (11), protein_id (ref|WP_003875591.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_215797.1), ",2793454,2795289,1835,3,18.85558583106267,15.18619436875568,49.04632152588556,49.04632152588556
5191,CDS,"product (ABC transporter family substrate-binding protein), transl_table (11), protein_id (ref|WP_085978625.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_301817.1), ",2795270,2796976,1706,2,10.31652989449003,9.994138335287222,10.31652989449003,10.31652989449003
5193,CDS,"product (alpha/beta fold hydrolase), transl_table (11), protein_id (ref|WP_003875588.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003875588.1), ",2796963,2798207,1244,1,16.15755627009646,16.15755627009646,16.15755627009646,16.15755627009646
5213,CDS,"product (IS5/IS1182 family transposase), transl_table (11), pseudo, note (frameshifted), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011896245.1), ",2809800,2811348,1548,4,21.31782945736434,20.6233850129199,21.31782945736434,21.31782945736434
5227,CDS,"product (HIT family protein), transl_table (11), protein_id (ref|WP_003875571.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_854947.1), ",2818708,2819142,434,1,100.0,100.0,100.0,100.0
5229,CDS,"product (hypothetical protein), transl_table (11), pseudo, note (incomplete; partial in the middle of a contig; missing stop), inference (COORDINATES: protein motif:HMM:TIGR00254), ",2819591,2820748,1157,4,52.67934312878133,21.49956784788246,92.56698357821953,92.56698357821953
5237,CDS,"product (uracil-DNA glycosylase), transl_table (11), protein_id (ref|WP_010949632.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010949632.1), ",2825424,2826368,944,1,32.73305084745763,32.73305084745763,32.73305084745763,32.73305084745763
5239,CDS,"product (MFS transporter), transl_table (11), protein_id (ref|WP_019305727.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003878432.1), ",2826353,2827570,1217,3,64.09202958093672,38.126540673788,64.09202958093672,64.09202958093672
5241,CDS,"product (FAD-binding protein), transl_table (11), protein_id (ref|WP_003878433.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_215773.1), ",2827591,2828958,1367,3,20.92172640819312,18.67837112899293,20.92172640819312,20.92172640819312
5245,CDS,"product (TetR/AcrR family transcriptional regulator), transl_table (11), protein_id (ref|WP_003875562.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_008254688.1), ",2830357,2830950,593,2,58.01011804384486,20.57335581787521,58.01011804384486,58.01011804384486
5251,CDS,"product (LppP/LprE family lipoprotein), transl_table (11), protein_id (ref|WP_003875559.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003875559.1), ",2834074,2834682,608,1,100.0,100.0,100.0,100.0
5261,CDS,"product (SDR family oxidoreductase), transl_table (11), protein_id (ref|WP_003875554.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003875554.1), ",2838582,2839325,743,1,27.32166890982503,27.32166890982503,27.32166890982503,27.32166890982503
5275,CDS,"product (TM0106 family RecB-like putative nuclease), transl_table (11), protein_id (ref|WP_003878444.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_019731102.1), ",2843837,2847250,3413,1,8.379724582478758,8.379724582478758,8.379724582478758,8.379724582478758
5277,CDS,"product (MFS transporter), transl_table (11), protein_id (ref|WP_003875546.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003875546.1), ",2847255,2849270,2015,5,19.15632754342432,16.45657568238213,69.6774193548387,69.6774193548387
5281,CDS,"product (multifunctional oxoglutarate decarboxylase/oxoglutarate dehydrogenase thiamine pyrophosphate-binding subunit/dihydrolipoyllysine-residue succinyltransferase subunit), EC_number (4.1.1.71), transl_table (11), protein_id (ref|WP_010949638.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003875544.1), ",2850460,2854203,3743,5,9.030189687416511,7.197435212396473,9.030189687416511,9.030189687416511
5285,CDS,"product (SDR family oxidoreductase), transl_table (11), protein_id (ref|WP_003878447.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014711080.1), ",2855269,2856120,851,1,20.32902467685076,20.32902467685076,20.32902467685076,20.32902467685076
5297,CDS,"product (suppressor of fused domain protein), transl_table (11), protein_id (ref|WP_003875536.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011724099.1), ",2861536,2862129,593,1,27.99325463743676,27.99325463743676,27.99325463743676,27.99325463743676
5305,CDS,"product (extracellular solute-binding protein), transl_table (11), protein_id (ref|WP_003878456.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_215751.1), ",2865070,2866482,1412,2,12.67705382436261,12.67705382436261,52.76203966005666,52.76203966005666
5307,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003875531.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_215750.1), ",2866507,2867031,524,3,100.0,100.0,100.0,100.0
5311,CDS,"product (magnesium transporter), transl_table (11), protein_id (ref|WP_003878459.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003878459.1), ",2867838,2869145,1307,2,23.10635042081102,19.66335118592196,23.10635042081102,23.10635042081102
5315,CDS,"product (lytic transglycosylase), transl_table (11), protein_id (ref|WP_010949644.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010949644.1), ",2869791,2871155,1364,5,98.16715542521995,73.95894428152494,98.16715542521995,98.16715542521995
5319,CDS,"product (Sec-independent protein translocase subunit TatB), transl_table (11), protein_id (ref|WP_003875525.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003875525.1), ",2872375,2872770,395,2,85.0632911392405,57.97468354430379,85.0632911392405,85.0632911392405
5323,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003875523.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003875523.1), ",2874424,2874825,401,2,98.25436408977556,87.78054862842893,98.25436408977556,98.25436408977556
5327,CDS,"product (O-methyltransferase), transl_table (11), protein_id (ref|WP_003878464.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003875521.1), ",2875899,2876567,668,3,100.0,63.62275449101796,100.0,100.0
5333,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003878467.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_215733.1), ",2878312,2879955,1643,1,15.58125380401704,15.58125380401704,15.58125380401704,15.58125380401704
5337,CDS,"product (CocE/NonD family hydrolase), transl_table (11), protein_id (ref|WP_003875516.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003875516.1), ",2880684,2882363,1679,1,23.04943418701608,23.04943418701608,23.04943418701608,23.04943418701608
5341,CDS,"product (glycogen synthase), transl_table (11), protein_id (ref|WP_003878469.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_215728.1), ",2883829,2885001,1172,1,13.05460750853242,13.05460750853242,13.05460750853242,13.05460750853242
5343,CDS,"product (IS5/IS1182 family transposase), transl_table (11), pseudo, note (frameshifted), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011896245.1), ",2885100,2886648,1548,2,21.31782945736434,20.8656330749354,21.31782945736434,21.31782945736434
5355,CDS,"product (long-chain-acyl-CoA synthetase), transl_table (11), protein_id (ref|WP_010949652.1|), note (activates fatty acids by binding to coenzyme A; may be involved in acyclic terpene utilization), inference (COORDINATES: similar to AA sequence:RefSeq:NP_215722.1), ",2890053,2891831,1778,2,40.10123734533184,14.73565804274466,40.10123734533183,40.10123734533183
5357,CDS,"product (TIGR00730 family Rossman fold protein), transl_table (11), protein_id (ref|WP_003875507.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003875507.1), ",2891942,2892505,563,1,25.04440497335701,25.04440497335701,25.04440497335701,25.04440497335701
5359,CDS,"product (AAA family ATPase), transl_table (11), pseudo, note (frameshifted), inference (COORDINATES: similar to AA sequence:RefSeq:WP_008254599.1), ",2892654,2894733,2079,1,6.734006734006734,6.734006734006734,6.734006734006734,6.734006734006734
5361,CDS,"product (succinyl-diaminopimelate desuccinylase), EC_number (3.5.1.18), transl_table (11), protein_id (ref|WP_010949654.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_854888.1), ",2894718,2895782,1064,1,12.87593984962406,12.87593984962406,12.87593984962406,12.87593984962406
5365,CDS,"product (PE domain-containing protein), transl_table (11), protein_id (ref|WP_010949655.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014379453.1), ",2897009,2897845,836,1,98.92344497607655,98.92344497607655,98.92344497607655,98.92344497607655
5369,CDS,"product (2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase), EC_number (2.3.1.117), transl_table (11), protein_id (ref|WP_010949656.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_215717.1), ",2899617,2900570,953,1,20.4616998950682,20.4616998950682,20.46169989506821,20.46169989506821
5371,CDS,"product (MHS family MFS transporter), transl_table (11), protein_id (ref|WP_003875496.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009975546.1), ",2900572,2901906,1334,1,19.11544227886057,19.11544227886057,19.11544227886057,19.11544227886057
5373,CDS,"product (acyl-CoA synthetase), transl_table (11), protein_id (ref|WP_003878479.1|), note (activates fatty acids by binding to coenzyme A), inference (COORDINATES: similar to AA sequence:RefSeq:NP_215709.1), ",2902025,2903446,1421,1,13.79310344827586,13.79310344827586,13.79310344827586,13.79310344827586
5381,CDS,"product (cytochrome P450), transl_table (11), protein_id (ref|WP_003875491.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009975539.1), ",2908388,2909584,1196,1,11.2876254180602,11.2876254180602,11.2876254180602,11.2876254180602
5397,CDS,"product (proline dehydrogenase), transl_table (11), protein_id (ref|WP_003875483.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003875483.1), ",2915211,2916173,962,1,57.27650727650727,57.27650727650727,57.27650727650727,57.27650727650727
5404,CDS,"product (PPE family protein), transl_table (11), pseudo, note (frameshifted), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003875480.1), ",2919853,2921512,1659,5,40.38577456298975,20.27727546714888,96.44364074743821,96.44364074743821
5416,CDS,"product (PPE family protein), transl_table (11), protein_id (ref|WP_003875474.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014379434.1), ",2927721,2928773,1052,2,93.44106463878326,33.8403041825095,93.44106463878327,93.44106463878327
5418,CDS,"product (type II toxin-antitoxin system VapB family antitoxin), transl_table (11), protein_id (ref|WP_003875473.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003875473.1), ",2928770,2928973,203,1,72.9064039408867,72.9064039408867,72.9064039408867,72.9064039408867
5420,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003875472.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003875472.1), ",2929140,2929385,245,1,40.40816326530612,40.40816326530612,40.40816326530612,40.40816326530612
5422,CDS,"product (polyketide synthase), transl_table (11), pseudo, note (internal stop), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009952340.1), ",2929382,2935744,6362,3,16.70072304306822,5.108456460232632,25.03929581892487,25.03929581892487
5424,CDS,"product (amino acid permease), transl_table (11), protein_id (ref|WP_019306507.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003875469.1), ",2936016,2938400,2384,2,8.242449664429529,8.242449664429529,83.80872483221476,83.80872483221476
5426,CDS,"product (succinyldiaminopimelate transaminase), EC_number (2.6.1.17), transl_table (11), protein_id (ref|WP_003878490.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009975512.1), ",2938482,2939600,1118,2,60.01788908765653,14.17710196779964,60.01788908765653,60.01788908765653
5434,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003878493.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003878493.1), ",2941780,2942553,773,1,44.24320827943079,44.24320827943079,44.24320827943079,44.24320827943079
5436,CDS,"product (bifunctional FO biosynthesis protein CofGH), EC_number (2.5.1.147), EC_number (4.3.1.32), transl_table (11), protein_id (ref|WP_085978852.1|), note (7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase; catalyzes radical-mediated transfer of hydroxybenzyl group from 4-hydroxyphenylpyruvate (HPP) to 5-amino-6-ribitylamino-2,4(1H,3H)-pyrimidinedione to form 7,8-didemethyl-8-hydroxy-5-deazariboflavin (FO); functions in F420 biosynthesis), inference (COORDINATES: similar to AA sequence:RefSeq:NP_854860.1), ",2942593,2945193,2600,1,6.076923076923077,6.076923076923077,6.076923076923077,6.076923076923077
5444,CDS,"product (monoacyl phosphatidylinositol tetramannoside-binding protein), transl_table (11), protein_id (ref|WP_010949668.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010949668.1), ",2947497,2949440,1943,4,32.42408646423057,31.83221821924858,81.52341739577972,81.52341739577972
5454,CDS,"product (nitrate reductase subunit alpha), EC_number (1.7.99.4), transl_table (11), protein_id (ref|WP_010949671.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010949671.1), ",2954530,2958222,3692,3,36.80931744312026,7.647165041531238,36.80931744312026,36.80931744312026
5456,CDS,"product ((deoxy)nucleoside triphosphate pyrophosphohydrolase), transl_table (11), protein_id (ref|WP_003878498.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_215676.1), ",2958640,2959032,392,1,100.0,100.0,100.0,100.0
5462,CDS,"product (mannosyltransferase), transl_table (11), protein_id (ref|WP_003878499.1|), note (involved in the fifth mannose transfer of phosphatidylinositol mannoside synthesis), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003878499.1), ",2960453,2961766,1313,1,16.07006854531607,16.07006854531607,16.07006854531607,16.07006854531607
5464,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_085979723.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014384035.1), ",2962012,2962602,590,3,90.5084745762712,62.25988700564972,90.50847457627118,90.50847457627118
5466,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_010949674.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014379418.1), ",2962650,2963741,1091,6,100.0,62.08371524595173,100.0,100.0
5484,CDS,"product (MMPL family transporter), transl_table (11), protein_id (ref|WP_003878505.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014941427.1), ",2967936,2970278,2342,1,10.71733561058924,10.71733561058924,10.71733561058924,10.71733561058924
5488,CDS,"product (3-hydroxyacyl-CoA dehydrogenase), transl_table (11), protein_id (ref|WP_003878507.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003888991.1), ",2970849,2971613,764,1,28.79581151832461,28.79581151832461,28.79581151832461,28.79581151832461
5496,CDS,"product (NAD(P)H-binding protein), transl_table (11), protein_id (ref|WP_003878511.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003878511.1), ",2974443,2975591,1148,3,82.3170731707317,32.11382113821139,82.3170731707317,82.3170731707317
5502,CDS,"product (NAD(P)/FAD-dependent oxidoreductase), transl_table (11), protein_id (ref|WP_010949678.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010949678.1), ",2977494,2978510,1016,1,86.22047244094489,86.22047244094489,86.22047244094489,86.22047244094489
5512,CDS,"product (SDR family oxidoreductase), transl_table (11), protein_id (ref|WP_003875424.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_016706058.1), ",2983702,2984727,1025,2,60.78048780487805,18.53658536585366,60.78048780487805,60.78048780487805
5518,CDS,"product (CbbQ/NirQ/NorQ/GpvN family protein), transl_table (11), protein_id (ref|WP_003875421.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003875421.1), ",2987071,2987913,842,1,26.60332541567696,26.60332541567696,26.60332541567696,26.60332541567696
5520,CDS,"product (VWA domain-containing protein), transl_table (11), protein_id (ref|WP_003878514.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003878514.1), ",2987927,2989684,1757,2,48.83323847467273,48.83323847467273,48.83323847467274,48.83323847467274
5524,CDS,"product (acyl-CoA/acyl-ACP dehydrogenase), transl_table (11), protein_id (ref|WP_003878516.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003878516.1), ",2991020,2992120,1100,1,15.45454545454545,15.45454545454545,15.45454545454546,15.45454545454546
5532,CDS,"product (SDR family oxidoreductase), transl_table (11), protein_id (ref|WP_010949685.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010949685.1), ",2995166,2995795,629,1,24.16534181240064,24.16534181240064,24.16534181240064,24.16534181240064
5535,CDS,"product (5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase), EC_number (2.1.1.14), transl_table (11), protein_id (ref|WP_003875412.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_008254423.1), ",2996241,2998511,2270,1,7.356828193832598,7.356828193832598,7.356828193832599,7.356828193832599
5541,CDS,"product (pyruvate, phosphate dikinase), EC_number (2.7.9.1), transl_table (11), protein_id (ref|WP_003875409.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011724035.1), ",3001203,3002768,1565,1,18.53035143769968,18.53035143769968,18.53035143769968,18.53035143769968
5545,CDS,"product (DUF1298 domain-containing protein), transl_table (11), protein_id (ref|WP_010949688.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010949688.1), ",3003371,3004612,1241,3,88.39645447219984,37.46978243352135,88.39645447219984,88.39645447219984
5551,CDS,"product (alpha/beta hydrolase), transl_table (11), protein_id (ref|WP_003875404.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_020729835.1), ",3006228,3007091,863,1,19.93047508690614,19.93047508690614,19.93047508690614,19.93047508690614
5553,CDS,"product (decarboxylating 6-phosphogluconate dehydrogenase), transl_table (11), protein_id (ref|WP_003875403.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_215638.1), ",3007105,3008127,1022,2,25.34246575342466,25.34246575342466,25.34246575342466,25.34246575342466
5555,CDS,"product (glucose-6-phosphate dehydrogenase), EC_number (1.1.1.49), transl_table (11), protein_id (ref|WP_003875402.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014384005.1), ",3008144,3009553,1409,1,8.161816891412348,8.161816891412348,8.161816891412348,8.161816891412348
5557,CDS,"product (adenylate/guanylate cyclase domain-containing protein), transl_table (11), protein_id (ref|WP_019306175.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_019306175.1), ",3009676,3010503,827,1,29.14147521160822,29.14147521160822,29.14147521160822,29.14147521160822
5565,CDS,"product (glycoside hydrolase), transl_table (11), protein_id (ref|WP_010949693.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010949693.1), ",3012199,3012702,503,2,81.51093439363817,80.71570576540755,81.51093439363817,81.51093439363817
5569,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003875395.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003875395.1), ",3013303,3013686,383,5,87.20626631853786,50.44386422976502,87.20626631853786,87.20626631853786
5575,CDS,"product (nitroreductase family deazaflavin-dependent oxidoreductase), transl_table (11), protein_id (ref|WP_010949694.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003875392.1), ",3014584,3015024,440,1,44.31818181818182,44.31818181818182,44.31818181818182,44.31818181818182
5583,CDS,"product (redox-regulated ATPase YchF), transl_table (11), protein_id (ref|WP_010949695.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003884384.1), ",3017001,3018074,1073,2,28.7977632805219,28.2385834109972,28.7977632805219,28.7977632805219
5585,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003875387.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003875387.1), ",3018232,3019413,1181,4,84.92802709568163,54.08552074513125,84.92802709568163,84.92802709568163
5591,CDS,"product (exodeoxyribonuclease VII large subunit), transl_table (11), protein_id (ref|WP_003875384.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003875384.1), ",3021118,3022365,1247,1,11.06655974338412,11.06655974338412,11.06655974338412,11.06655974338412
5599,CDS,"product (dienelactone hydrolase), transl_table (11), protein_id (ref|WP_003875380.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011724012.1), ",3025388,3026191,803,2,65.1307596513076,26.83686176836861,65.1307596513076,65.1307596513076
5603,CDS,"product (class II fructose-bisphosphatase), EC_number (3.1.3.11), transl_table (11), protein_id (ref|WP_003878543.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_854785.1), ",3027040,3028026,986,1,20.28397565922921,20.28397565922921,20.28397565922921,20.28397565922921
5607,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_015632601.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_015632601.1), ",3029518,3030537,1019,2,18.25318940137389,16.68302257114819,18.25318940137389,18.25318940137389
5613,CDS,"product (PhoH family protein), transl_table (11), protein_id (ref|WP_003878548.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_302316.1), ",3033035,3034336,1301,1,28.74711760184474,28.74711760184474,28.74711760184474,28.74711760184474
